date,hour,range_bps,flagged,class_hl,n_hl,maxsil_hl,class_binance,n_binance,maxsil_binance,class_okx,n_okx,maxsil_okx,usable,synthetic_caught,peak_ms_hl_binance,peak_corr_hl_binance,index_hl_binance,nret_hl_binance,peak_ms_okx_binance,peak_corr_okx_binance,index_okx_binance,nret_okx_binance
2026-07-25,4,27.0,0,complete,3627,0,complete,8218,0,complete,3730,0,1,1,500.0,1.0088,0.372,1773,25.0,0.6794,0.1792,2691
2026-07-25,5,56.5,0,complete,2759,0,complete,7691,0,complete,4429,0,1,1,575.0,1.0428,0.2802,1504,25.0,0.688,0.115,3031
2026-07-25,6,37.2,0,complete,2935,0,complete,10035,0,complete,5151,0,1,1,575.0,1.0319,0.2748,1433,25.0,0.5875,0.0082,3352
2026-07-25,7,53.8,0,incomplete,3004,208239,complete,8221,0,complete,3906,0,0,,,,,,,,,
2026-07-25,8,58.3,0,complete,4130,0,complete,11295,0,complete,5838,0,1,1,525.0,0.856,0.3228,1820,25.0,0.5451,0.1361,3601
2026-07-25,9,176.1,0,complete,6793,0,complete,16529,0,complete,12275,0,1,1,600.0,0.6986,0.4614,2136,25.0,0.4454,0.1073,6702
2026-07-25,10,55.8,0,complete,2252,0,complete,8643,0,complete,5900,0,1,1,550.0,0.9337,0.1609,1297,25.0,0.4603,0.1148,3865
2026-07-25,11,60.1,0,complete,3645,0,complete,8267,0,complete,4917,0,1,1,575.0,0.9338,0.2737,1562,25.0,0.5588,0.0438,3185
2026-07-25,12,54.8,0,complete,2423,0,complete,6959,0,complete,4146,0,1,1,575.0,1.1628,0.2907,1161,25.0,0.589,0.1529,2842
2026-07-25,13,81.2,0,complete,3200,0,complete,10915,0,complete,5985,0,1,1,525.0,0.9364,0.2814,1428,25.0,0.4839,-0.0241,3738
2026-07-25,14,59.8,0,complete,3654,0,complete,8405,0,complete,4820,0,1,1,550.0,0.8069,0.2698,1658,25.0,0.5514,0.1317,3088
2026-07-25,15,89.8,0,complete,6306,0,complete,12355,0,complete,7410,0,1,1,525.0,0.9391,0.4381,2146,25.0,0.5424,0.1367,4223
2026-07-25,16,55.8,0,complete,4109,0,complete,9842,0,complete,5095,0,1,1,625.0,0.892,0.4006,1881,25.0,0.6395,0.1281,3460
2026-07-25,17,128.7,0,complete,10003,0,complete,14703,0,complete,11512,0,1,1,550.0,0.7815,0.4724,2562,25.0,0.5783,-0.0201,6755
2026-07-25,18,43.4,0,complete,3325,0,complete,10523,0,complete,5614,0,1,1,575.0,0.7914,0.3561,1549,25.0,0.4701,0.1332,3926
2026-07-25,19,89.7,0,complete,4289,0,complete,10477,0,complete,5445,0,1,1,425.0,0.7546,0.4498,1432,25.0,0.3982,0.0746,3215
2026-07-25,20,52.9,0,complete,5975,0,complete,17105,0,complete,9102,0,1,1,500.0,0.604,0.4361,2277,25.0,0.32,0.1016,4705
2026-07-25,21,52.7,0,complete,4364,0,complete,7811,0,complete,3975,0,1,1,550.0,0.7669,0.3052,1701,25.0,0.5523,0.1329,2903
2026-07-25,22,31.2,0,complete,2959,0,complete,7405,0,complete,3182,0,1,1,550.0,1.0639,0.4953,1648,25.0,0.7782,0.1771,2309
2026-07-25,23,38.5,0,complete,2473,0,complete,4870,0,complete,2805,0,1,1,1775.0,0.7797,0.31,1313,25.0,0.5988,0.1486,1932
2026-07-26,0,56.6,0,complete,3393,0,complete,9085,0,complete,5424,0,1,1,825.0,0.6615,0.223,1553,25.0,0.4139,0.0969,3828
